game_id,name,team,seed,number,goals,assists,ds,turns
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Alex  Bullock,Central Florida,14,08,0,1,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Matt Helms,Central Florida,14,12,1,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Zachary Marks,Central Florida,14,90,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Matthew Aberman,Central Florida,14,99,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Eric  Buenrostro,Central Florida,14,69,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Kyle Reedy,Central Florida,14,04,0,0,0,1
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Collin Mackett,Central Florida,14,19,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Brawley Adams,Central Florida,14,01,2,1,0,2
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Chad Russom,Central Florida,14,15,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,John Best,Central Florida,14,33,1,1,0,2
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,John Feldman,Central Florida,14,13,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Seth Calhoun,Central Florida,14,47,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Michael Fairley,Central Florida,14,05,3,0,1,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Terence Murphy,Central Florida,14,03,0,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Stuart Little,Central Florida,14,74,1,0,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,Garrett Pelton,Central Florida,14,34,2,2,0,0
jhTHHVwo7ct+uVZiJFKmtLLEmKyCwQXx3D5nye0jeGk=,David Hankin,Central Florida,14,44,0,0,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Daniel Lee,Michigan,11,41,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Charles Hyde,Michigan,11,48,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Michael Roberts,Michigan,11,43,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Benjamin Page,Michigan,11,14,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Jonathan Paruk,Michigan,11,04,1,2,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Jesse Buchsbaum,Michigan,11,34,4,1,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Krishna Mahajan,Michigan,11,12,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Andrew Dyer Jr,Michigan,11,20,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Andrew Purugganan,Michigan,11,01,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Ryan Schechtman,Michigan,11,15,1,0,1,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Robert Moyer,Michigan,11,40,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Max Teener,Michigan,11,23,0,0,1,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Eli Leonard,Michigan,11,08,0,2,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Dan Calabrese,Michigan,11,72,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Elijah Graves,Michigan,11,17,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Jordan Macocha,Michigan,11,07,2,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Sam Greenwood,Michigan,11,05,1,3,2,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Noah Backer,Michigan,11,00,0,1,1,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Alexander Heatlie,Michigan,11,10,1,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Wesley Chen,Michigan,11,02,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Zachary Goulson,Michigan,11,11,1,0,1,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Jesse Haji-Sheikh,Michigan,11,06,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Andy Yu,Michigan,11,33,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Alexander Russomanno,Michigan,11,03,1,3,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Travis Compo,Michigan,11,21,0,0,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Yonatan (Yoni) Rafael,Michigan,11,81,0,3,1,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Daniel Detone,Michigan,11,18,3,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Jake Moyer,Michigan,11,70,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Seth Drew,Tufts,15,70,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Nicholas  Roberts,Tufts,15,03,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Michael Hagenow,Tufts,15,52,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Eamon Wick,Tufts,15,94,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Tyler Chan,Tufts,15,04,2,0,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Skyler Tom,Tufts,15,12,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Jason Shnipes,Tufts,15,19,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Sam Isaac,Tufts,15,31,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Dylan Gully,Tufts,15,10,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Nick Adolph,Tufts,15,01,0,0,1,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,John Spiva,Tufts,15,18,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Eric Shaw,Tufts,15,09,1,5,0,2
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Carter Thallon,Tufts,15,05,3,4,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,David Lyle,Tufts,15,32,0,0,1,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Yukinobu Tanimoto,Tufts,15,07,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Gavin Murphy,Tufts,15,02,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,William Wong,Tufts,15,25,0,1,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,David Taylor,Tufts,15,33,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Ariel Rascoe,Tufts,15,82,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Jesse Mahler,Tufts,15,41,0,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Eugene Buonaccorsi,Tufts,15,20,2,2,0,1
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Daniel Pavitt,Tufts,15,24,4,0,0,0
p3pixAyA195d2mbEX25se43uTYT8KBtQbbc9nullIKg=,Sam Dushay,Tufts,15,08,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Kolby Janzen,Texas,3,33,1,1,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Jonathan Clutton,Texas,3,19,1,1,1,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Norris Perkins,Texas,3,42,2,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Casey Lemay,Texas,3,12,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Aaryaman Singhal,Texas,3,17,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Matthew Reese,Texas,3,02,0,0,1,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,William Driscoll,Texas,3,57,3,6,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Dennis Merworth,Texas,3,14,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Nash Mock,Texas,3,13,2,1,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Mitchell Bennett,Texas,3,21,0,0,0,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Connor Breen,Texas,3,10,1,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Garrett Idler,Texas,3,06,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Jordan Taylor,Texas,3,07,0,0,0,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Carlos Vargas,Texas,3,30,0,1,0,3
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Cody Holloway,Texas,3,34,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Michael Hays,Texas,3,16,0,1,1,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Joel Clutton,Texas,3,32,3,1,1,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Chris Brooks,Texas,3,31,2,1,0,2
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Chase Cunningham,Texas,3,20,0,1,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Sidney Watts,Texas,3,01,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,David Miller,Texas,3,48,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Dillon Larberg,Texas,3,11,0,1,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Chris Giron,Texas,3,83,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Hagen Fritz,Texas,3,08,0,0,2,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Zachary Maines,Florida State,10,21,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,James Koerner,Florida State,10,10,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Brian Phillips,Florida State,10,46,0,0,0,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Cole Friedes,Florida State,10,25,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Jason Holleran,Florida State,10,01,0,4,0,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Morgan Stanley,Florida State,10,15,2,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Thomas Mazza,Florida State,10,05,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Peter Van Brussel,Florida State,10,23,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Gabriel Bidot,Florida State,10,99,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Scotty Bohrer,Florida State,10,13,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Zach Wernick,Florida State,10,16,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,David Cromer,Florida State,10,09,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Scott Moore,Florida State,10,88,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Kody Cotton,Florida State,10,33,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Austin Bass,Florida State,10,14,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Clark  Cofer,Florida State,10,07,2,1,1,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Josh Puttbach,Florida State,10,17,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Christopher Larocque,Florida State,10,18,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Chente Ortiz,Florida State,10,08,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Connor Holcombe,Florida State,10,27,4,1,0,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Ryan Macfadyen,Florida State,10,22,1,1,2,1
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Andrew Roney,Florida State,10,03,1,3,2,7
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Wayde Voss,Florida State,10,12,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Marcus Johns,Florida State,10,06,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Liam Rawson,Florida State,10,11,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Robert Patterson,Florida State,10,02,0,0,0,0
VzuwHYCaRjP10dC1PXeiL5kajseK6YqKWs0iiHtu8fY=,Andrew Larocque,Florida State,10,28,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Pawel Janas,Colorado,1,08,1,1,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Peter Gleason,Colorado,1,09,0,0,0,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Tristan Voss,Colorado,1,17,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Tim Morrissy,Colorado,1,12,1,1,1,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Hidde Snieder,Colorado,1,07,1,2,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Philip Sun,Colorado,1,18,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Dennison Chris Bechis,Colorado,1,15,3,4,1,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Andrew Nelson,Colorado,1,28,1,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Max Trotter,Colorado,1,10,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Joshua Crane,Colorado,1,11,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,J Wesley Chow,Colorado,1,21,0,0,1,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Stanley Peterson,Colorado,1,26,1,0,2,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Zachary Krieger,Colorado,1,02,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Matt Gleason,Colorado,1,29,1,0,1,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Jack Barrow,Colorado,1,20,1,0,0,2
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Jesse Fisher,Colorado,1,44,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Jeremy Harker,Colorado,1,80,0,1,1,2
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Todd Wolma,Colorado,1,35,1,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Andrew Commander,Colorado,1,27,0,2,0,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Matt Bubernak,Colorado,1,24,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Mark Rauls,Colorado,1,00,3,1,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Joseph Carrara,Colorado,1,92,1,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Jimmy Mickle,Colorado,1,23,0,3,0,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Tim Mcginn,Oregon,4,34,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Connor Matthews,Oregon,4,55,1,0,1,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Zach Meyer,Oregon,4,22,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,William Watkins,Oregon,4,66,1,0,1,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Trevor Smith,Oregon,4,27,0,2,0,4
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Charlie Wilson-Moses,Oregon,4,02,1,2,0,2
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Gabe Fruchter,Oregon,4,21,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Andrew Halpin,Oregon,4,35,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Ian Campbell,Oregon,4,17,1,3,1,2
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Mario Bundy,Oregon,4,15,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Brian Penner,Oregon,4,77,0,0,0,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Dylan Freechild,Oregon,4,10,0,0,3,2
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Timothy Durbin,Oregon,4,33,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Nicholas Heaton,Oregon,4,25,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Connor Williamson,Oregon,4,14,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Jack Slevin,Oregon,4,88,1,1,0,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Noah Stuart,Oregon,4,05,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Christopher  Strub,Oregon,4,11,0,0,0,1
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Reilly Gardner,Oregon,4,19,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Spencer Latarski,Oregon,4,44,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Adam Rees,Oregon,4,24,0,0,0,0
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Garrett Chappell,Oregon,4,31,0,0,0,2
W34FxmprEdLjnArIASdCrZWbWirMP6M9fEA0zfsG2IE=,Jonathan Bergan,Oregon,4,93,3,0,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Tim Mcginn,Oregon,4,34,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Connor Matthews,Oregon,4,55,2,1,1,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Zach Meyer,Oregon,4,22,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,William Watkins,Oregon,4,66,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Trevor Smith,Oregon,4,27,0,6,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Charlie Wilson-Moses,Oregon,4,02,2,3,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Gabe Fruchter,Oregon,4,21,3,0,2,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Andrew Halpin,Oregon,4,35,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Ian Campbell,Oregon,4,17,0,1,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Mario Bundy,Oregon,4,15,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Brian Penner,Oregon,4,77,0,1,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Dylan Freechild,Oregon,4,10,6,1,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Timothy Durbin,Oregon,4,33,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Nicholas Heaton,Oregon,4,25,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Connor Williamson,Oregon,4,14,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Jack Slevin,Oregon,4,88,0,1,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Noah Stuart,Oregon,4,05,0,0,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Christopher  Strub,Oregon,4,11,1,1,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Reilly Gardner,Oregon,4,19,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Spencer Latarski,Oregon,4,44,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Adam Rees,Oregon,4,24,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Garrett Chappell,Oregon,4,31,1,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Jonathan Bergan,Oregon,4,93,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Natan Lee-Engel,Carleton College,16,95,1,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Galen Ryan,Carleton College,16,40,4,1,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Nathaniel Grant,Carleton College,16,20,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Robert Olney,Carleton College,16,00,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Jesse Bolton,Carleton College,16,07,0,0,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Sef Van Kan,Carleton College,16,23,1,5,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Paxton Harvieux,Carleton College,16,18,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Tyler Mahony,Carleton College,16,21,0,0,1,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Alexander Trautman,Carleton College,16,17,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Jake Ritmire,Carleton College,16,55,0,0,1,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Kenneth Justin Lim,Carleton College,16,14,3,0,0,3
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,John Raynolds,Carleton College,16,10,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Michael Goodgame,Carleton College,16,08,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Conor Eckert,Carleton College,16,33,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Russell Hanson,Carleton College,16,91,0,0,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Simon Johansen,Carleton College,16,13,1,0,0,1
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Elliot Mawby,Carleton College,16,27,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Louis Cohen,Carleton College,16,05,0,1,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Nick Petru,Carleton College,16,50,0,1,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Benjamin Caffrey,Carleton College,16,48,3,5,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,James Adams,Carleton College,16,12,0,0,0,0
XUAQVtB32PmxLQ7tpdY4SnPru5EsCpDvP+EroyZUh+4=,Eli Miller,Carleton College,16,03,0,0,0,0
